customer_id,service_time,window_start,window_end,recipes
36,5.25,960,1200,Mexican-Spiced Salmon & Street Corn Rice Bowls
37,3.07,960,1200,"Beef, Sweet Potato & Pepper Quesadillas|Paprika Chicken with Sweet Potato Jumble"
38,7.01,720,960,Mexican-Spiced Shrimp & Street Corn Rice Bowls|BBQ Flatbreads & Chicken Sausage
39,7.43,0,1440,Shawarma Beef & Turmeric Rice Bowls
40,2.8,480,720,Prep & Bake Cheesy Tomato Ravioli|Seared Salmon & Tomato-Dill Relish
41,5.02,960,1200,Mexican-Spiced Steak & Street Corn Rice Bowls|Onion Crunch Organic Chicken|Fig & Bacon Chicken Lettuce Wraps
42,2.97,480,720,Lemon Herb Chicken & Artichoke-Celery Salad|One-Pan French Onion Orzotto
43,6.85,960,1200,Smoky Chipotle Beef Burrito Bowls
44,8.34,480,720,Silky Sicilian Penne with Shrimp|Zesty Lemon-Parsley Trout
45,4.23,960,1200,Silky Sicilian Penne with Shrimp|Butternut Agnolotti in Brown Butter & Parmesan
46,5.71,0,1440,Cheesy Buffalo Chicken Flatbreads
47,6.3,720,960,Sweet Thai Chili Barramundi
48,4.68,0,1440,Curried Chicken & Roasted Sweet Potato Jumble|Palermo Prosciutto & Chicken Fusilli|Organic Chicken & Spinach Caprese Salad
49,9.16,720,960,Savory Paprika Tilapia with Rice & Beans|Crispy Korean-Style BBQ Mushroom Sandwiches
50,3.31,480,720,Tex-Mex Chicken & Queso Rice Bowls|Steak with Mushroom Cream Sauce
51,8.27,480,720,Grass-Fed Rib-Eye Agnolotti|Barramundi with Lemon-Dill Sauce|Seared Salmon & Tomato-Dill Relish
52,7.37,0,1440,Greek Goddess Steak & Bulgur Bowls
53,3.98,720,960,Curried Chicken & Roasted Sweet Potato Jumble|Smoky Mustard Chicken & Roasted Potatoes|Sweet & Smoky Pork Filet|Shawarma-Spiced Chicken & Rice Bowls
54,7.35,720,960,Crispy Parmesan Chicken & Bacon Linguine|Peachy Gochujang Pork Wraps|Smashed Black Bean & Chicken Tostadas
55,6.0,0,1440,Low-Lift Al Pastor Beef & Brown Rice Bowls|Spicy Peruvian Steak
56,3.63,480,720,Coconut-Crusted Tilapia Sandwiches
57,2.52,960,1200,Prep & Bake Dijon Pecan Organic Chicken
58,5.1,480,720,Savory Mushroom & Spinach Ramen|Chicken Milanese & Creamy Pesto Fusilli
59,8.33,0,1440,Harvest Kale Salad with Chicken|Organic Chicken Chimichurri Grain Bowls
60,9.55,0,1440,One-Pan French Onion & Steak Orzotto|Seared Salmon & Kale Salad with Mango
61,7.19,480,720,Mexican-Spiced Chicken & Street Corn Rice Bowls
62,6.81,0,1440,Crispy Organic Chicken & Bacon Alfredo|Beef Flautas Supreme
63,4.32,480,720,Figgy Balsamic Chicken|Za'atar Feta & Chicken Pita Pockets|Super-Quick Chicken Spring Rolls & Mediterranean Salad
64,8.03,480,720,"Sweet Soy Chicken, Mushroom & Snow Pea Stir-Fry|Swicy Poke-Inspired Rainbow Trout Bowls"
65,9.05,0,1440,Mushroom & Spinach Ramen with Turkey|Seared Salmon & Kale Salad with Mango
66,5.51,480,720,Smashed Black Bean & Beef Tostadas
67,7.84,0,1440,Mexican-Spiced Chicken & Street Corn Rice Bowls
68,5.51,480,720,Zucchini Pomodoro Fusilli Bake
69,2.08,960,1200,Chicken with Cherry Pan Sauce
70,5.61,0,1440,Creamy Chicken Pot Pie
71,7.16,0,1440,Smoky Mustard Chicken & Roasted Potatoes|Steak Agnolotti in Brown Butter Sauce
72,7.2,720,960,Pan-Seared Chicken & Rosemary Potatoes|Air Fryer Swicy Cajun Chicken Sandwiches|Argentinian Chicken
73,3.8,960,1200,Cheesy Southwest Chicken & Kale Rice|Cheesy Buffalo Chicken Flatbreads
74,6.05,480,720,Southwest Shrimp Tacos
75,4.4,960,1200,Air Fryer Cajun Organic Chicken Sandos|Mushroom & Spinach Ramen with Turkey
76,9.11,480,720,Shawarma-Spiced Beef & Rice Bowls
77,3.97,720,960,BBQ Pineapple & Shrimp Flatbreads
78,6.05,960,1200,Cheesy Prosciutto Organic Chicken Rollatini
79,7.7,960,1200,Jalapeño Popper Grilled Cheese with Bacon Jam
80,9.88,960,1200,Chicken & Edamame Stir-Fry
81,2.96,720,960,Barramundi with Lemon-Dill Sauce|Pan-Seared Sirloin Steak & Rosemary Potatoes|Silky Sicilian Gluten-Free Fresh Fusilli
82,2.64,720,960,Pear & Walnut-Stuffed Chicken|Low-Lift Al Pastor Beef & Brown Rice Bowls
83,3.4,960,1200,Sirloin Steak Salad & Red Pepper Dressing
84,4.34,720,960,Dark Meat Chicken Quesadillas with Mango Salsa|Silky Sicilian Penne with Chicken Sausage
85,2.5,0,1440,Zucchini Pomodoro Penne Bake
86,8.05,0,1440,One-Pan French Onion & Steak Orzotto
87,4.62,0,1440,Grass-Fed Rib-Eye Agnolotti
88,6.99,720,960,Shawarma Beef & Turmeric Rice Bowls|Savory Mushroom & Spinach Ramen|One-Pan French Onion Orzotto|Soy-Ginger Beef Meatball Rice Bowls
89,8.49,960,1200,Cheesy Bacon Jam-Stuffed Chicken|Grass-Fed Rib-Eye Agnolotti|BBQ Pineapple & Shrimp Flatbreads|Cheesy Prosciutto Chicken Rollatini
90,8.07,0,1440,Argentinian Bavette Steak|Southwest Shrimp Tacos|Cheesy Bacon Jam-Stuffed Organic Chicken
91,7.07,720,960,Silky Sicilian Penne with Shrimp
92,8.65,720,960,Figgy Balsamic Chicken|Sweet Potato & Bacon Quesadillas
93,8.57,480,720,"Sweet & Spicy Beef Fried Rice|Turkey, Sweet Potato & Pepper Quesadillas"
94,2.65,720,960,Baked Old Bay Scallop & Shrimp Gratins
95,4.02,0,1440,Chicken & Greek Salad Pita Pockets|Steak with Peppercorn Sauce & Brussels
96,3.27,0,1440,Herbed Chicken & Creamy Lemon Zucchini Orzo|Mexican-Spiced Steak & Street Corn Rice Bowls
97,8.02,0,1440,Pub-Style Shepherd's Pie
98,8.28,480,720,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
99,9.89,0,1440,Sweet Thai Chili Barramundi|Mushroom & Spinach Ramen with Beef
100,4.14,0,1440,Silky Sicilian Penne with Chicken Sausage|Cheesy Buffalo Chicken Flatbreads
101,7.72,0,1440,Mexican-Spiced Salmon & Street Corn Rice Bowls|Sweet Thai Chili Barramundi
102,9.55,480,720,Lemon Herb Organic Chicken & Couscous
103,8.94,480,720,Onion Crunch Chicken|Firecracker Meatballs|Cheesy Southwest Chicken & Kale Rice|Prosciutto-Wrapped Herb-Stuffed Chicken
104,5.11,960,1200,BBQ Pineapple & Shrimp Flatbreads|Chicken Milanese & Creamy Pesto Fusilli|Creamy Chicken Pot Pie|Red Curry Lo Mein Stir-Fry & Candied Peanuts
105,7.76,0,1440,Harvest Kale Salad with Shrimp
106,3.04,0,1440,Spicy Peruvian Steak|Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce
107,8.5,720,960,Sweet & Smoky Chicken|Greek Goddess Shrimp & Bulgur Bowls
108,3.88,480,720,Harvest Kale Salad with Shrimp|Savory Mushroom & Spinach Ramen
109,3.12,960,1200,One-Pan French Onion & Steak Orzotto
110,6.76,0,1440,Sweet Thai Chili Barramundi
111,2.48,0,1440,Shrimp & Greek Salad Pita Pockets|BBQ Cheddar Burgers with Chipotle Mayo|Smoky Mustard Steak & Roasted Potatoes
112,4.83,720,960,Salmon with Lemon-Dill Sauce
113,2.14,960,1200,Figgy Balsamic Bavette Steak
114,8.71,960,1200,Turkey Lomo Saltado
115,4.48,960,1200,Sweet Soy Salmon & Chili Roasted Green Bean Bowls
116,4.25,720,960,Silky Sicilian Penne with Bacon
117,9.62,720,960,Mexican-Spiced Salmon & Street Corn Rice Bowls|BBQ Pineapple Flatbreads
118,7.72,480,720,Sesame Kimchi Fried Rice
119,5.58,480,720,Silky Sicilian Gluten-Free Fresh Fusilli
120,6.22,0,1440,Spicy Peruvian Chicken
121,8.28,960,1200,Zucchini & Beef Pomodoro Penne Bake
122,5.71,960,1200,Smoky Chipotle Beef Burrito Bowls|Sweet & Smoky Pork Filet
123,3.12,0,1440,Sweet & Smoky Pork Filet|Steak with Peppercorn Sauce & Brussels
124,2.41,960,1200,Smashed Black Bean & Beef Tostadas|Harvest Kale Salad with Shrimp|Grass-Fed Rib-Eye Agnolotti
125,4.98,480,720,Szechuan-Glazed Chicken & Jasmine Rice
126,3.23,480,720,Seared Salmon & Kale Salad with Mango
127,7.25,480,720,Beef Flautas Supreme
128,3.75,960,1200,Onion Crunch Organic Chicken
129,4.48,720,960,"Warm Lentil, Carrot & Feta Salad|Smashed Black Bean Tostadas"
130,9.42,480,720,Thyme-Crusted Tilapia & Crème Fraîche Pan Sauce|Pan-Seared Chicken & Rosemary Potatoes|One-Pan French Onion & Trout Orzotto
131,9.23,480,720,Pan-Seared Sirloin Steak & Rosemary Potatoes|Air Fryer Cajun Chicken & Bacon Sandos|Cheesy Buffalo Chicken Flatbreads|Mushroom & Spinach Ramen with Beef
132,3.79,960,1200,Baked Old Bay Scallop & Shrimp Gratins|BBQ Pineapple & Shrimp Flatbreads|Zesty Lemon-Parsley Trout
133,5.24,480,720,Shawarma Dark Meat Chicken & Turmeric Rice Bowls
134,9.57,0,1440,Turkey Lomo Saltado|Pepita-Crusted Salmon
135,7.72,0,1440,Cheesy BBQ Chicken Pizzas|Silky Sicilian Penne with Chicken|Shawarma-Spiced Chicken & Rice Bowls
136,7.91,720,960,Mexican-Spiced Shrimp & Street Corn Rice Bowls|Crispy Kickin' Cayenne Chicken Cutlets|Grass-Fed Rib-Eye Agnolotti
137,8.43,480,720,Szechuan-Glazed Chicken & Jasmine Rice|Harvest Kale Salad with Bacon
138,8.85,480,720,Greek Goddess Shrimp & Bulgur Bowls
139,6.8,720,960,Peachy Gochujang Chicken Wraps|Peachy Gochujang Pork Wraps
140,5.24,720,960,Smashed Black Bean Tostadas
141,2.08,960,1200,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce
142,6.71,480,720,Pan-Seared Chicken & Rosemary Potatoes|Cheesy Buffalo Chicken & Mashed Potato Bake
143,8.54,480,720,Prep & Bake Dijon Pecan Organic Chicken
144,9.8,960,1200,Argentinian Chicken
145,7.52,0,1440,Cheesy Southwest Chicken & Kale Rice
146,7.11,720,960,Mexican-Spiced Shrimp & Street Corn Rice Bowls|Salmon with Lemon-Dill Sauce
147,9.35,480,720,Pub-Style Shepherd's Pie
148,8.2,720,960,Crispy Kickin' Cayenne Chicken Cutlets
149,6.85,720,960,Sweet & Smoky Ranch Steak
150,7.04,960,1200,Thyme-Crusted Salmon & Crème Fraîche Pan Sauce|Seared Salmon & Lemon-Dijon Sauce
151,9.87,720,960,Shawarma-Spiced Chicken & Rice Bowls|Sweet Thai Chili Barramundi
152,7.72,720,960,Swicy Poke-Inspired Rainbow Trout Bowls|Cheesy Southwest Chicken & Kale Rice
153,3.58,0,1440,Smashed Black Bean Tostadas
154,6.7,0,1440,Mushroom & Spinach Ramen with Turkey|Prosciutto-Wrapped Herb-Stuffed Chicken
155,7.34,960,1200,"Warm Lentil, Carrot & Feta Salad"
156,3.15,960,1200,Rib-Eye Steak & Creamy Mustard Sauce
157,9.21,720,960,Onion Crunch Organic Chicken|Air Fryer Cajun Chicken & Bacon Sandos
158,4.04,960,1200,Chicken Chimichurri Grain Bowls|BBQ Cheddar Burgers with Chipotle Mayo
159,3.69,720,960,Crispy Parmesan Chicken & Bacon Linguine
160,5.21,480,720,Cheesy Southwest Chicken & Kale Rice
161,6.22,960,1200,Lemon Herb Organic Chicken & Couscous|Mexican-Spiced Chicken & Street Corn Rice Bowls
162,3.59,480,720,Chicken Sausage Pomodoro Penne Bake|Mushroom & Spinach Ramen with Turkey|Air Fryer Cajun Chicken & Bacon Sandos
163,9.2,960,1200,BBQ Pineapple Flatbreads|Firecracker Meatballs|Southwest Shrimp Tacos
164,4.76,720,960,Sweet Soy Salmon & Chili Roasted Green Bean Bowls|Ponzu-Glazed Trout & Broccoli Tempura
165,2.38,960,1200,Crispy Parmesan Chicken & Bacon Linguine
166,5.22,720,960,Turkey Lomo Saltado
167,6.84,0,1440,Silky Sicilian Gluten-Free Fresh Fusilli|Ponzu-Glazed Trout & Broccoli Tempura
168,8.99,720,960,Coconut-Crusted Tilapia Sandwiches
169,8.37,960,1200,Seared Salmon & Lemon-Dijon Sauce
170,7.39,0,1440,Shawarma Dark Meat Chicken & Turmeric Rice Bowls|Crispy Parmesan Chicken & Bacon Linguine
171,7.4,720,960,Sirloin Steak Salad & Red Pepper Dressing
172,9.83,720,960,Crispy Chicken & Bacon Alfredo|Lemon Herb Chicken & Artichoke-Celery Salad|Shawarma-Spiced Beef & Rice Bowls
173,4.36,480,720,Creamy Dill Ranch Steak
174,5.24,720,960,Curried Chicken & Roasted Sweet Potato Jumble
175,3.01,480,720,Sweet Soy Salmon & Chili Roasted Green Bean Bowls|Coconut-Crusted Tilapia Sandwiches|One-Pan Cheesy Beef Tortilla Melts|Figgy Balsamic Bavette Steak
176,8.0,0,1440,Harvest Kale Salad with Bacon
177,4.59,480,720,Sweet Potato & Bacon Quesadillas
178,8.23,0,1440,Smoky Mustard Chicken & Roasted Potatoes
179,6.95,720,960,Air Fryer Swicy Cajun Chicken Sandwiches|Beef Flautas Supreme
180,2.75,960,1200,Chicken & Edamame Stir-Fry|Steak Salad & Tangy Red Pepper Vinaigrette
181,3.3,960,1200,Smoky Mustard Pork Chops & Roasted Potatoes
182,2.48,720,960,Smoky Mustard Chicken & Roasted Potatoes
183,7.6,480,720,Firecracker Meatballs
184,3.36,0,1440,Pan-Seared Sirloin Steak & Rosemary Potatoes
185,2.59,960,1200,Fried Chicken BLT Sandwiches
186,5.5,480,720,Sweet & Smoky Chicken
187,7.09,0,1440,Pub-Style Turkey Shepherd's Pie
188,7.26,480,720,Seared Salmon & Kale Salad with Mango|Crispy Organic Chicken & Bacon Alfredo|Sweet & Smoky Chicken|Pepita-Crusted Salmon|Mushroom & Spinach Ramen with Turkey
189,4.52,960,1200,Seared Salmon & Kale Salad with Mango|Zucchini & Beef Pomodoro Penne Bake
190,7.45,480,720,Curry Chicken Banh Mi|Argentinian Bavette Steak|Crispy Korean-Style BBQ Mushroom Sandwiches|Zesty Lemon-Parsley Trout|Za'atar Pistachio-Crusted Sea Bass|Chicken & Edamame Stir-Fry
191,2.83,960,1200,Seared Salmon & Kale Salad with Mango|Creamy Lobster Pot Pie
192,5.92,0,1440,Swicy Poke-Inspired Rainbow Trout Bowls|Chicken & Greek Salad Pita Pockets
193,2.09,0,1440,Shawarma Turkey & Turmeric Rice Bowls|Fried Chicken BLT Sandwiches
194,5.56,0,1440,One-Pan French Onion & Steak Orzotto
195,6.89,960,1200,"Turkey, Sweet Potato & Pepper Quesadillas"
196,8.09,720,960,Onion Crunch Organic Chicken
197,2.79,960,1200,Spicy Peruvian Organic Chicken
198,7.82,720,960,Rainbow Trout Agnolotti
199,4.99,480,720,Argentinian Chicken|Creamy Dill Organic Chicken
200,6.86,480,720,Organic Chicken Milanese & Pesto Penne|Pan-Seared Chicken & Rosemary Potatoes
